instance_type,region,cpu_usage,memory_usage,network_in,network_out,storage_usage,uptime_hours,cost,is_idle
t2.medium,us-west-2,73.95327031751833,31.651614774006354,977.8693309162705,857.5223195684135,653.927567274685,543.4768560269728,310.6768178408154,0
t2.small,eu-central-1,65.57571766835414,72.00022631463929,616.206952024039,292.5700685308054,566.6913078997998,519.6142658461407,222.58053908415957,0
t2.micro,us-west-2,31.771610978397014,55.92595992170544,407.4770014215416,291.95912297890504,812.6927078195885,641.5939552409345,174.59863437289417,0
t2.micro,eu-central-1,57.21845334952697,45.77598932934761,683.6181012102134,166.70324301500762,1057.8222984440333,449.73880134612625,180.54441611961573,0
t2.micro,eu-central-1,38.87791175520214,28.561476857641082,161.59663831836352,842.8062015550229,732.9179180701047,652.6136308503162,175.52017551400095,0
c5.xlarge,us-west-2,17.326565866130732,76.24422432907932,907.6575864894277,563.7896919518175,1126.873091706469,386.91141361476434,455.1069580303351,0
c5.xlarge,us-east-1,83.38508603697943,30.2227585316815,207.4429102043771,633.6294857002831,497.66676592373466,681.8879022563272,472.7932369137491,0
t2.small,ap-south-1,20.945490473516912,40.136210848591446,395.0585540972364,829.261509810442,1959.8830630859,563.3016296422448,281.50073659815234,0
t2.medium,eu-central-1,86.0189883056642,38.852959577558394,834.1708425635088,376.4961351206316,394.264198936989,333.73211073270215,235.00785299892635,0
c5.xlarge,ap-south-1,45.68046183663646,76.64191222240552,637.5811404976406,597.2058489104672,1877.4994513778697,493.32415927808506,597.3283286803002,0
t2.medium,us-east-1,24.810634307089572,63.72569462357837,454.27196824969786,131.03956378310997,1844.4404205248509,477.1758919738929,299.2246233948506,0
t2.medium,ap-south-1,53.35207579026865,71.7842908174392,526.0920934375192,249.41802258490347,1145.6488672750966,271.70738729977364,248.37669561165131,0
c5.xlarge,ap-south-1,79.83566687011266,36.280413421512435,869.0926538819623,764.996644071954,1504.838489304952,507.4463109903193,602.1779092092844,0
c5.xlarge,us-west-2,68.5779909127649,60.61681647445493,406.0039474539029,713.4146850706686,984.8869363506581,363.68852433281813,463.21970344250536,0
t2.small,us-west-2,74.52489182891598,57.163488904343666,882.6847163309542,380.5141531657175,1334.0622395763887,227.22135874099325,242.15959305552,0
m5.large,us-east-1,62.70266933685739,74.13397449123762,179.32098787902234,401.44850221936997,813.0366873580136,693.3012020074137,374.1661832697634,0
t2.micro,us-west-2,65.3821251614282,78.89565893128193,799.1185934877676,526.8435468428636,742.0862356138016,533.5749919134296,207.40714228930196,0
c5.xlarge,eu-central-1,77.93565212522554,20.79019014603014,862.7928697492628,100.19280374810764,1240.8136151051247,655.9978445728404,547.2335808640433,0
c5.xlarge,us-east-1,29.973440708734877,63.81129473882152,263.6358875536049,292.9954688304223,1096.6334135311645,551.5491226068916,432.69495922566085,0
t2.medium,us-west-2,49.15399709145124,23.369326942782386,487.3118791349804,266.58544688657156,1243.1654644699659,385.6315199128587,246.09306046108082,0
m5.large,us-west-2,27.696755345568178,55.67581323002813,248.94979719729005,300.3863573998108,715.9890463166414,466.59779761098196,265.2384771151251,0
c5.xlarge,us-east-1,89.01344063973175,38.696127387839084,735.943716094796,744.7246740267531,860.5240972705915,551.388315380532,540.0410538354848,0
m5.large,eu-central-1,85.52474717492906,39.940478968939175,581.812991255491,323.73908523715454,351.01632913203673,699.3312091047476,356.5730188952356,0
t2.micro,us-east-1,13.154144909480472,42.94230272440318,671.7910120374889,253.21705764011853,294.0974700899703,331.90811874328216,109.05559456460175,0
t2.medium,us-west-2,66.44601380125508,60.38400918822466,276.83827026059004,503.4107686344252,656.2228334114293,654.9880704845411,285.14108994970354,0
t2.small,us-west-2,84.01986539325327,41.71324776847,290.57127584717756,792.5160290981855,333.64434679498237,680.5204587530201,240.0987624367568,0
t2.micro,us-east-1,24.446027610186682,67.62543828836823,137.34759295891573,293.0797630699999,386.7944755425333,548.6160676226574,131.9495515975573,0
m5.large,eu-central-1,55.435618444210355,46.29428006230153,389.86078167615676,162.82899423423896,1663.2711297090868,684.2586462486956,422.37072533677394,0
m5.large,eu-central-1,83.23906380704335,24.44295802014731,603.7701952003074,385.1237886797318,269.9726546300407,406.8968654882316,276.7275288130028,0
t2.micro,ap-south-1,12.715678286863907,70.94438976146697,872.1414225975959,698.1214596519823,1386.097029082537,695.5684115410302,229.0679217325857,0
m5.large,eu-central-1,65.7936213797472,38.57429109852589,700.2347027128127,540.5524357558356,690.603947867721,565.4470961263069,355.82060021192865,0
t2.small,us-east-1,33.78792058980406,48.12984717395207,491.85669105977627,753.4346956594779,1768.7822252746275,221.84299905778218,233.06833051068608,0
t2.small,eu-central-1,83.95169563012243,64.5538524094236,957.8081029547241,867.6737180873872,1072.986112239499,671.5738725459074,324.80026712249753,0
m5.large,eu-central-1,87.68465961322943,41.60965021466628,747.3206805182487,734.1299814012937,750.0376267900863,451.92586069726013,374.6817892766843,0
m5.large,ap-south-1,85.54131912907471,23.678067649536516,937.148682576295,583.0424630750027,1131.7500842409822,439.3700320844731,395.9611369565361,0
t2.small,eu-central-1,47.9371373325971,44.304868055832884,574.8291759449492,494.6732704419044,887.5244342814839,494.5626351094098,222.1887862764953,0
m5.large,ap-south-1,78.96341207914507,81.38915787512973,333.01384731382564,132.05526907861332,1215.7419164056944,277.67996432103854,329.69032121552686,0
c5.xlarge,ap-south-1,77.56395188280563,61.71273582440628,147.5440177282498,887.457583051233,406.15916298742684,443.96634525504726,422.4598759910739,0
t2.medium,eu-central-1,35.528037859460454,63.64614466336845,753.4763663354654,406.78489806003404,1994.5829050625919,632.1861526932278,372.73142283391627,0
c5.xlarge,us-west-2,76.3132379320542,61.09833998644659,209.1726982049807,221.78257113349343,966.0005798540916,208.05087875150798,369.95685930969273,0
m5.large,us-east-1,12.96061077723941,32.93448903236339,372.4976154447705,633.3670843171654,826.8151514732637,341.9169233686731,247.69362628975952,0
m5.large,us-east-1,57.70159027856424,47.19170116664821,579.2238170955077,327.4306312763675,1478.3777269692769,201.27638495079898,320.47654563621404,0
t2.medium,eu-central-1,28.400706983016242,68.81108689361568,607.9749290017729,568.6226167448381,855.0189316915985,416.16988075792113,251.75452473390854,0
m5.large,us-east-1,19.645350862182305,26.589238340955344,640.5248772884224,569.4143262756729,1699.8937490517637,578.724065456742,390.19330710142395,1
t2.medium,us-east-1,16.156256130336732,38.0604304458313,249.62979731473058,456.5838567222953,1017.6873038487655,615.3613511396068,250.07805676646316,0
t2.small,ap-south-1,65.70310207025118,37.96074205028049,441.76366433948385,768.8948924360341,1495.2051438777828,691.4986757860433,303.42991575524115,0
t2.medium,us-west-2,37.18999710144529,48.08123029364289,655.47480440527,311.9736492443544,393.4157895953958,516.422398744809,219.81221084050827,0
t2.medium,us-east-1,67.98134172230093,83.72396816124203,972.8369781704063,458.9060732941873,1723.0145339992011,332.40597065950567,348.66297922869524,0
c5.xlarge,us-west-2,15.22850726391539,24.387665534448427,754.8680239297198,530.1537028727772,1524.2923762005978,680.5569335510834,529.3253646824328,1
m5.large,us-east-1,35.223227026448825,53.715564634738676,930.343381384562,630.8997766138397,581.0902012315382,603.1641920177956,348.93127910909595,0
t2.small,us-west-2,53.15930339002698,31.65870433079368,785.9908524827594,727.1774804044716,461.514817542416,498.70281116163517,208.8987112821302,0
t2.micro,us-west-2,73.25785318711709,83.09397545163337,632.5452720031604,415.84582630260485,769.3262277061239,561.7329121738467,205.18771929350135,0
t2.medium,us-east-1,35.5002002345656,27.364727807285174,272.8210322227101,616.8375552772768,1956.9270548574277,680.6445046038632,348.94344777075065,0
t2.micro,ap-south-1,60.071310114960724,46.23406515350343,700.0170867032617,220.4887624548153,662.2968342207055,570.4448948059193,177.99271889695365,0
m5.large,us-west-2,80.87821985889497,67.9625240142494,661.0416093639163,846.1184804339829,1021.02897610394,391.55474394406167,397.27023504172763,0
t2.medium,us-west-2,59.26905505458436,65.79603782178394,642.2222534115398,406.44704513680284,254.03640629120537,570.7746651903303,249.82754473851446,0
t2.micro,us-east-1,28.636757980290703,47.4773613981056,540.8072811894167,683.6171375811507,915.0095532192186,220.94464462240168,140.2731622494068,0
c5.xlarge,us-west-2,11.952062524523042,42.52407091692669,575.790943590348,116.27286550574212,1228.376027779585,400.93609215190224,377.64316683346334,0
t2.micro,us-west-2,79.60790991207439,45.84480460593659,400.99827440629366,264.1497143238456,1915.6243025143372,411.28797655970124,223.17016024132232,0
c5.xlarge,ap-south-1,11.701552868030971,37.17795710531155,567.3814233780729,489.6660354588624,1130.124880892116,286.75588189883405,353.6687821869931,0
t2.small,us-west-2,79.97613381473596,33.346641015941984,277.80031511063044,802.6019741858772,1674.393187119838,212.0044498869205,243.2774086659565,0
m5.large,ap-south-1,52.31497072217696,51.39758034132785,824.656957624339,521.8041199605417,1184.829756624021,269.35824305162623,333.50335904447365,0
t2.micro,us-west-2,85.1254158810317,37.45469414439448,267.19925922883704,843.8963858351033,273.4130241839326,540.4031778144686,169.733211170799,0
t2.medium,us-west-2,73.90265886189323,38.68500821832126,176.46966090051978,487.03751726623705,767.0148953415933,617.1901845091174,279.692911077981,0
m5.large,ap-south-1,89.834728842667,62.68914412584621,492.62142372144166,492.35927738875995,1235.9891140959858,713.8658162180266,464.99807134764944,0
t2.micro,ap-south-1,38.05694523613681,82.95492656049299,692.4766955554556,195.7974308004255,1911.0691386760238,380.10902161641707,211.45194271198872,0
t2.medium,eu-central-1,71.37506311449016,59.23641803635938,493.9451424401872,742.1249953217758,1746.43464755222,511.6771955757729,363.82676363018703,0
t2.medium,us-west-2,42.15447308873937,25.003665359222808,349.07871875617775,297.57232997364997,611.0401055219257,687.3153827438634,246.1143815472175,0
t2.medium,ap-south-1,48.39004962431271,24.912934900514355,602.3540655013967,819.689991497852,596.1976940344944,286.8617262958394,215.6552508791897,0
t2.medium,us-west-2,60.20043705746961,81.84250935496179,412.3021018709799,828.6593762643168,562.1113408050214,573.1757048982262,292.24997777022185,0
t2.micro,us-west-2,79.8941691349071,39.32390136997668,939.5809211139698,854.6480894993198,1860.4980133445056,592.5889412375649,273.931234713896,0
t2.small,us-west-2,88.72667753594361,25.984354095360903,930.3806256432149,516.184391282472,1734.7990755830972,246.26727865205595,270.18606702830544,0
c5.xlarge,us-east-1,71.46187310916146,58.9378981647748,552.1346379748859,641.6750278269154,1594.7901780553077,647.8496802951938,628.3578928132629,0
c5.xlarge,eu-central-1,43.4213425733867,60.5371705888673,395.09559461643266,722.8127040493308,906.9232056036096,622.8146244976388,495.2066577790191,0
c5.xlarge,us-east-1,43.70856018216561,62.15281330771473,763.4191725609752,204.81169492037247,1107.8852677377804,217.3695634202659,386.4558520877682,0
t2.small,eu-central-1,69.00658412711132,37.381131810740186,133.04164913475998,580.7657559979978,1035.797140631275,247.36389573762676,190.84448092823047,0
t2.medium,us-west-2,29.102171661464187,20.982194473940876,527.2921054392862,127.43832104264933,656.1165936068708,225.5459848237632,151.14412860781798,0
t2.medium,us-west-2,18.837929050511573,82.72599901454066,402.69105484330015,498.0528667109807,1109.0504830677805,374.06663653566835,247.25226553437258,0
m5.large,ap-south-1,38.36977261126212,36.30804796992166,928.4822965922992,223.87414529618192,254.89378613495802,464.8302751535616,258.66464393178927,0
c5.xlarge,eu-central-1,32.97911933232654,63.94170872341559,110.80272454541429,246.33834076966775,437.2586722954265,476.820818536407,320.75776615818967,0
c5.xlarge,eu-central-1,33.7046496364792,65.93094154211613,597.5333881465142,392.0380533540812,1795.8612731041035,339.18671508011016,496.7390528519934,0
t2.medium,us-east-1,28.688620083992795,59.65048211016657,766.5972229599633,445.94973337320243,1553.0235806565618,674.0303810113426,342.8103777913076,0
c5.xlarge,eu-central-1,13.36745517090895,40.33898062388714,536.5161887716372,598.5379396257498,961.1631363063567,391.49665073339486,373.95473466984095,0
t2.medium,us-west-2,11.429914778673105,37.62125649466427,176.86272714644952,159.54273475081254,1130.8706521109789,223.6860811019833,165.65435671905266,0
t2.medium,ap-south-1,89.01779117888252,58.848438375675705,975.215251025112,502.95340898995573,865.9979947279594,356.11809800152093,299.4095719114886,0
t2.medium,us-east-1,44.22185069886899,76.29621618475994,566.2093882384881,246.1001042024809,1533.4037608892104,476.17689972296085,306.40779365679674,0
t2.micro,ap-south-1,40.74613177277453,81.53769238002072,652.7676198871102,559.1801400253935,1611.5369226177434,412.27534774588065,211.8063294116056,0
t2.micro,eu-central-1,64.3717826154456,26.883877286244246,312.9488044367566,609.9236898089468,1573.9133423656863,342.3981099316147,191.48717166911283,0
t2.micro,eu-central-1,27.460311029205133,30.06385981885179,535.1482765961234,545.3674052422831,1500.7011047020092,268.28808987744503,163.75627176803542,0
t2.micro,us-east-1,85.99689471601803,81.40785682090018,486.2345427624897,690.6364083826461,568.1078096470325,625.9655400500394,214.15398073230776,0
t2.small,eu-central-1,72.90760115324417,67.87478984176153,167.40625780178536,368.48739539272106,808.3459626328618,717.9955259045797,254.07836542686883,0
m5.large,ap-south-1,17.15288018498076,77.39459861393524,195.54431819272048,712.0852733065047,1045.7217829706149,371.36190943241866,296.545624939488,0
m5.large,us-west-2,43.40646206279427,33.1711212187973,853.7252676568971,446.21366536655495,795.4273845697801,398.44294297183404,304.1132387702476,0
t2.medium,us-east-1,80.32946460497317,58.19308162211112,315.8379569859312,487.34759865807746,1558.892360284992,521.3795128320177,339.15080555057875,0
c5.xlarge,eu-central-1,85.57856178331282,65.5740736371358,275.46244434876746,618.4817018088571,792.8363436499184,573.5895668624814,510.889432263911,0
t2.micro,ap-south-1,47.39212089998958,64.20727255405322,554.4203061251253,114.68670719937917,448.8177562136069,403.85535809786745,138.94788101746187,0
m5.large,us-west-2,59.07291113685662,46.529859906335375,791.8724182262616,623.1953771361987,918.2728136869473,670.5633488305439,410.9947015542523,0
m5.large,eu-central-1,23.36271568736602,21.00066795993505,155.75186672108913,594.8681192576923,1963.8459790082845,491.20207439903754,370.2829962320286,0
t2.micro,us-east-1,89.29349009095813,57.8901936922771,619.1271276744303,347.87769340262395,606.5865432804367,434.2028397310841,181.98020957512475,0
t2.small,eu-central-1,28.53373611067547,36.45160004667457,207.289398556516,168.6354279195916,1301.8855860978124,536.2698316431506,209.80184087309024,0
t2.small,eu-central-1,85.41854193081005,49.26652599928787,132.81494574305663,172.7483599304329,979.3514897114713,695.4580010895701,253.65587759019206,0
m5.large,eu-central-1,61.97173191938948,82.24276598044813,147.46955694599563,838.5789975881829,327.8442217687879,613.1671930992868,340.56616292575825,0
t2.small,us-west-2,58.61894359030873,45.93729564675826,850.7476973875972,651.4234569806697,1078.1778907965072,220.80682787826464,215.94935678390715,0
t2.micro,us-west-2,51.015080881320685,74.58710443318773,206.17523526525542,201.68209101659232,1463.8957915669625,372.801153584779,179.46815672506338,0
m5.large,eu-central-1,28.453584937420693,32.255139373701326,140.63622797106274,385.3785354471251,1123.7959564900739,444.6832361746358,281.34323420081176,0
t2.micro,eu-central-1,24.12224256044066,63.70993237162688,494.1098984286211,573.9863951212772,1769.7909147438459,363.54913754873473,195.59209307628745,0
t2.small,us-east-1,27.63889672561403,83.50545203853133,859.5941247478223,768.457364072519,720.0866299836488,564.0975316318375,246.02744930604405,0
t2.micro,eu-central-1,24.915060971540363,26.62305155674089,336.1675388403718,134.92874297040683,355.24850834713686,629.6599579285421,130.80727970881185,0
t2.small,ap-south-1,72.36675788534026,20.54079624476748,479.54135577332477,289.3065051760071,1885.818100984411,580.2994494963411,287.86175294113025,0
t2.small,ap-south-1,38.01002073333841,48.18288152111993,135.9302793073761,811.7991922363041,880.7534291507942,714.4533091507031,243.33442532840883,0
t2.micro,us-east-1,14.62741412507171,26.02065639833887,504.1706627213883,107.33244014705319,1237.52999261654,341.7247769043751,136.04277668475075,0
t2.small,us-west-2,87.52821041126491,68.64498272895503,619.8517725734204,261.11928223510995,1625.6056270343527,654.9945374126992,317.5434913123107,0
t2.medium,eu-central-1,80.70287079707406,79.44566315015632,613.8163483769304,867.2193407783727,783.764594976045,598.6437858907328,340.05175703534445,0
t2.micro,us-east-1,84.22018265561704,48.211363226069324,399.18402295692863,590.721477217737,1489.0961687197,388.332953930236,213.65466359198211,0
t2.medium,us-west-2,89.59262581171483,36.81625674010366,383.979862596822,309.3370933100052,443.75392967209046,581.7447627016237,264.1640292875208,0
t2.micro,us-east-1,23.91161993755898,48.23621573542964,195.9612570429381,153.59287551667808,724.3287449699095,254.1194973374884,102.83016311289397,0
t2.small,us-west-2,41.699361512212704,67.02410816025007,430.11848858164154,122.55307235777772,460.47914504573583,610.4534108170872,198.01101259627603,0
t2.small,eu-central-1,70.6590780563273,20.588520502724112,189.5452019856682,295.79606370954184,1660.2150051224442,476.81191334529336,246.03966971196462,0
m5.large,us-east-1,65.68164944430337,58.314509316505315,789.9363502408464,805.1886556711283,600.7686234082137,351.99088980881163,332.326840583766,0
m5.large,eu-central-1,22.311672507188405,59.86395951767964,969.6468679733673,432.7309234380076,1491.3263997293784,541.0041969277736,399.2876406656926,0
t2.medium,us-east-1,75.26664999924942,61.449736048235806,973.0670110000362,676.2666953327944,1897.9371150421746,533.6423993314927,405.7241444249285,0
t2.small,us-west-2,27.955245746932853,35.73143519875702,878.5639894378545,834.6280283039662,1149.9899763239787,308.93283581419183,217.4663687786003,0
m5.large,us-east-1,27.905409185809845,66.41342701957824,640.7129344056572,426.43236928225326,1172.052546069238,215.80665570199358,285.6978871062121,0
t2.small,ap-south-1,52.957953831473084,25.940446611565466,730.7791275194919,253.02189682991764,1029.8604225760616,425.48374518887044,210.63706212258722,0
t2.micro,ap-south-1,57.43519478733625,32.952571870342055,356.68522241237264,513.6943446855356,786.602258108557,496.14617205909906,168.10711026403843,0
m5.large,us-east-1,56.40689662702489,77.03555303254132,667.6933781553586,826.4669496478836,1056.1790556648507,655.8347447527112,436.76642632180096,0
t2.medium,ap-south-1,17.31894699182039,68.0170047972268,510.0845944958897,743.4995313101605,1285.053558080167,682.672733736749,322.1600236447096,0
m5.large,eu-central-1,80.19686901043043,20.89346101073744,533.8156057992393,152.66387469052302,1974.7848299071868,474.97871344151855,423.98810000298255,0
t2.small,ap-south-1,31.248003407096483,36.144456924037016,781.9989043376421,654.0582400620655,1887.9762067728036,591.9778115596433,296.5012619676095,0
c5.xlarge,ap-south-1,20.361193702624334,33.936421394555694,353.7265200375265,557.518017967163,1751.8753249276192,428.4377016105584,469.6910645795581,0
c5.xlarge,eu-central-1,81.09984638951818,37.60241132240321,386.2356505250679,825.9705410771404,1800.434964268745,587.9627214179044,631.51192533803,0
t2.small,eu-central-1,86.45211985838027,36.091385068192615,932.177612015773,197.98513348023778,1042.1285299256774,306.4967929683668,227.59799127963467,0
t2.micro,us-west-2,78.97020938123605,24.064209223284973,150.60186536587503,527.2288905637253,1383.3997889194366,392.95366209783634,187.44760870863234,0
m5.large,eu-central-1,74.76128597799024,49.83113357879332,537.0708685720064,803.5701548095138,1811.1201012851855,529.7985593830797,473.7701730687912,0
c5.xlarge,us-east-1,62.41935845112174,67.62767586110073,921.5207203670756,428.0190293933944,907.3113769844355,209.44214211568098,419.97013229505626,0
t2.micro,ap-south-1,54.06858964873115,59.437562106633365,649.3267070363413,485.5959341862937,1931.172461021844,575.6798813762562,247.45143446004292,0
t2.small,us-west-2,16.958940792912813,63.73665845887518,591.7663667909189,156.36854213356662,948.4149117245294,634.4784606594467,221.3498272370941,0
t2.micro,eu-central-1,42.676257045655895,25.274696604855546,324.7697613064197,322.51491235912863,1281.9487977077881,407.5536637688548,163.21457988136672,0
t2.small,ap-south-1,39.81508136098512,81.84689616149117,408.94794015800346,359.60531933515784,1477.6484838902695,432.93005693212547,246.47986915220176,0
m5.large,us-east-1,30.7803027008261,74.5019691997966,866.8435742242236,856.0979589959095,1911.065623536689,642.6667503525962,499.9291504306181,0
t2.micro,us-east-1,67.87360909508679,72.33087070221808,603.2963185916124,326.1338884329272,640.3092932940789,603.3404103695374,194.4752474196582,0
m5.large,us-west-2,49.67005880630167,73.49394732771489,563.2679743811019,468.6949882157216,1543.035760829556,349.83773429735504,376.442137526322,0
t2.micro,us-east-1,16.483697272611835,80.6261830286295,189.62174218602604,637.0435388514238,1137.468055059348,368.46757541200026,161.41353132163138,0
t2.small,ap-south-1,27.614656155984907,55.37650779739035,114.42534080961082,229.74669792630192,683.4028531171539,553.0166808431102,177.8478600442283,0
t2.small,eu-central-1,64.66070109276768,33.01833116139568,967.3166698183442,489.1539097134996,1597.892311633503,492.86300807304383,284.30928623692535,0
t2.micro,us-east-1,16.090468759224017,60.090934510415174,439.2875505581575,690.8312315807261,1194.0001043129237,284.3593769701784,156.07637140777874,0
t2.small,eu-central-1,78.0965531239015,68.28729708841604,642.8917558895539,793.4841704216528,1389.7528771694165,361.1635527991665,276.05955455784886,0
t2.medium,ap-south-1,49.611722161117946,67.96463056801164,171.7435658685565,601.0074197299414,781.2219234402219,667.9913039769001,289.4544671301959,0
t2.medium,ap-south-1,48.44692618613184,53.894186570847204,714.8028571507419,635.2428122535583,1066.293113289689,557.850707095577,309.024496856379,0
m5.large,eu-central-1,57.392622772761406,24.449816756682573,939.3100378353648,201.02677806765516,1311.2376517785208,712.7066451964702,423.27645385387814,0
t2.medium,ap-south-1,75.97447727401193,44.122340997958304,618.0987276976776,856.6211977970777,928.8394656857192,598.8465155900001,328.65018199873833,0
t2.medium,us-west-2,37.824736632175444,79.84982955011823,213.50379013786952,206.0592619875859,557.0705717258624,689.8267047146669,256.01991612024864,0
c5.xlarge,us-east-1,64.24129220472508,57.98917913423269,623.549374726129,719.7383497454387,1930.9528861675471,312.4180584126472,565.7837967884923,0
c5.xlarge,us-west-2,55.25855711966329,54.99157631162137,789.7124917941871,311.85305742265507,1120.6415720767113,601.1721349048014,522.6296988585275,0
c5.xlarge,us-west-2,31.362261613553706,37.47547843484258,465.7748829166168,846.8745149610013,1521.056666517861,210.51311047685465,425.52859162127106,0
c5.xlarge,us-west-2,80.29039890841264,43.94917979457763,891.8539731473211,675.9676314955836,939.8849484009046,548.7952112899977,549.6625457483173,0
t2.small,eu-central-1,73.79408172855425,78.19749579495601,683.814658021628,703.0509703826951,839.2371752462894,444.0267846225255,254.75827625529254,0
m5.large,eu-central-1,62.67614677267404,63.32009808924432,909.3240264602822,275.24733844790666,932.8957372408249,380.31523739843567,344.5686910419638,0
m5.large,ap-south-1,78.04653832753935,71.18015673890164,661.1547801226035,454.4319813081286,936.5539588141696,648.4502631924063,423.9162629953636,0
t2.medium,eu-central-1,79.3835360767842,49.53245249939758,218.1591748043418,594.2505556714291,1179.5242086955163,644.219200181916,327.4559594111255,0
m5.large,ap-south-1,66.66903813720279,60.966069264650265,378.7225399946702,715.9788945652807,1178.2457659664537,211.59688654729467,327.78869563061903,0
t2.medium,eu-central-1,76.96106626909376,36.144934568308486,281.61545342721126,183.16750072991167,1094.8768685891691,516.9426636737041,278.1484502367677,0
m5.large,ap-south-1,65.79771693354269,65.8549539684266,917.9438479451761,869.8922531636227,442.6144128513886,391.27275664689734,342.98584819703854,0
t2.micro,us-east-1,64.41126174082403,47.794086690716924,784.3600605587344,812.1765364436447,1092.935861300956,416.1437207802336,203.8094260455584,0
t2.micro,ap-south-1,59.48891025721474,48.76545846295846,708.7585320190054,316.2788723964675,504.38702075717265,632.6611843937635,181.67289650233297,0
m5.large,us-east-1,70.2173311646113,62.205951097497305,370.8696876684595,758.2081944258656,427.0444153323773,361.1166811943927,297.4074344017503,0
t2.small,ap-south-1,22.688408423445896,80.85824039548024,265.64029484519216,514.6591384318588,1878.7622912141019,690.3853815315624,296.23786894394595,0
t2.medium,eu-central-1,80.46966073591427,24.16041252956036,780.8059791900206,469.4451852496149,1288.9100236658676,293.4095897135132,285.531335153362,0
m5.large,eu-central-1,79.74748221961856,73.6083104275555,526.7421512911717,351.5472846491243,1387.0821046242518,544.6156601514524,425.6422574069439,0
t2.medium,us-east-1,12.339782642764732,39.004902176792555,303.2105969355662,564.774869305274,923.2286066000548,549.4946348471576,234.7520325288289,0
c5.xlarge,us-west-2,76.06534004518102,48.85476454291456,654.9597803487476,683.9112941628782,1836.1656054467555,331.1414839425174,570.5895829512926,0
m5.large,us-west-2,20.309589397875616,21.424366370375584,136.30046692460678,428.7463239702066,1348.2748812433979,368.870316662945,272.74508793929823,0
t2.small,ap-south-1,36.809508340731355,39.56799505923035,393.55322871542813,603.3753544066337,1584.5057651424574,634.095216141569,272.9641236809744,0
c5.xlarge,eu-central-1,69.48066050332862,52.67103077095848,521.7012951320212,659.450336924243,863.4124442498849,596.1387325765752,514.7428397281376,0
m5.large,us-west-2,22.860791683864655,23.651445027583534,233.16250069846527,668.8974536122287,1928.0213854744259,371.129857763675,350.6423523920393,0
t2.micro,eu-central-1,75.43736192952497,51.92122240990574,986.1890298317556,141.57287850494419,1676.830322284967,477.6574044061656,231.3676396585101,0
m5.large,eu-central-1,76.57073423661936,80.26219087579778,288.1876281306528,787.7982445480535,1737.1072334261785,232.07375405160963,402.7499164445635,0
t2.micro,eu-central-1,50.597418700866896,26.85055917700734,217.31781703893898,466.60265181203835,509.9496813663577,308.5478588472872,119.88991903532985,0
t2.micro,ap-south-1,10.510869737346686,69.68864732490778,283.18138649820673,309.93286535697155,687.7337741681952,452.62669060740757,133.8299832306162,0
m5.large,us-east-1,32.96305065399302,46.628618469439516,792.1550198437518,293.4116059837453,714.1278794304387,244.70634234519002,248.76648380062855,0
m5.large,ap-south-1,59.35415347005937,62.58629144408197,482.9550933446585,486.41129027516035,687.6366018443681,638.5328245438075,366.2743348121376,0
t2.micro,us-west-2,88.49489424219388,36.91537886903991,608.8743457772841,809.4652315751673,1739.7346917877182,573.3632292559769,256.15515704317977,0
t2.medium,us-east-1,60.54508216133347,30.366997065188286,118.90824128772468,402.67806534611753,257.3926313754658,690.6895087372172,234.22570487662918,0
c5.xlarge,us-west-2,30.78428648513278,30.430069927629717,130.9881777159831,699.7805974268347,336.9799801653937,560.6027911012941,342.787995346203,0
t2.small,us-east-1,60.72045624796891,24.581976466804402,501.2429948443145,177.45498478977487,693.0467671338267,689.0087135763365,225.4059659713942,0
m5.large,us-east-1,53.198830377268436,32.0670358185808,834.9897188814612,480.84536172084944,559.7713543689986,488.3465289593018,312.1487177359261,0
c5.xlarge,ap-south-1,72.3876316120915,63.17426002428294,896.7149908368087,893.3489123141885,617.347304989127,512.113677752224,521.1765034697514,0
c5.xlarge,eu-central-1,18.558451106156674,77.30988976982803,178.0359108360762,716.3502422338696,1636.29774065594,708.0249484056557,567.13670442289,0
t2.medium,eu-central-1,70.88223220016224,72.91816956342552,584.5267918909205,268.4227907524904,1213.6278690056843,533.9071563694154,319.28746977342024,0
c5.xlarge,us-east-1,53.301326294088824,64.53373014184146,921.9067176513435,501.15317895832857,210.38719032734238,216.00901580758824,329.0438196098277,0
m5.large,ap-south-1,87.03936030871957,27.178071121721672,449.17547895809776,286.89981091885323,972.7809782675514,576.3774438478721,368.61336696586585,0
c5.xlarge,us-west-2,37.34977328309489,38.797184009236744,846.6092482855317,427.6487418100074,934.1928683306461,670.8437199114562,499.8701210683042,0
m5.large,us-west-2,60.60975145071585,40.13744689596048,220.32608895949258,724.0672189879718,405.10148500017834,613.7017298930498,322.0015489422756,0
m5.large,eu-central-1,84.5622484408014,36.247201515845376,941.8550407010189,716.979852232323,1417.0552194826228,503.59330176521973,452.0510383879894,0
t2.micro,eu-central-1,18.20077823925434,53.475367881132,776.2809857781724,282.4803023219081,1463.774939083084,549.0778268086285,198.62454385467905,0
t2.medium,us-west-2,84.9782789789161,54.810997967178714,947.2009535082115,837.7786545238881,1497.607794293776,714.8997304108693,419.60699064840435,0
t2.small,us-west-2,65.03085778406506,43.19758838612216,708.9555101972559,574.0545462118614,1511.2477020054657,247.14428602485594,240.5316379803083,0
